invoice_id,vendor_id,vendor_name,business_unit_id,po_number,grn_number,invoice_amount,invoice_date,due_date,payment_status,currency
INV-00706,VEND-048,Hickman Ltd,BU-04,PO-61497,GRN-38257,9783.4,2023-12-21,2024-01-20,Paid,USD
INV-00707,VEND-046,Anderson Group,BU-01,PO-24125,GRN-64325,35981.0,2023-11-12,2023-12-12,Paid,USD
INV-00708,VEND-148,Bryant Group,BU-04,PO-69048,GRN-69950,6599.35,2023-05-29,2023-06-28,Paid,USD
INV-00709,VEND-127,Diaz Inc,BU-04,PO-75382,GRN-10568,7164.48,2023-05-30,2023-06-29,Paid,USD
INV-00710,VEND-010,Blair PLC,BU-04,PO-66729,GRN-86692,27884.7,2023-09-15,2023-10-15,Paid,USD
INV-00711,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-33226,GRN-85832,39163.53,2023-11-04,2023-12-04,Paid,USD
INV-00712,VEND-030,Burton Ltd,BU-03,PO-96182,GRN-88714,5625.92,2023-11-15,2023-12-15,Paid,USD
INV-00713,VEND-080,"Sanchez, Wheeler and Harvey",BU-05,PO-60418,GRN-64875,25453.45,2023-09-11,2023-10-11,Overdue,USD
INV-00714,VEND-061,Powell LLC,BU-03,PO-54939,GRN-48557,14043.0,2023-03-01,2023-03-31,Paid,USD
INV-00715,VEND-032,"Ferrell, Rice and Maddox",BU-05,PO-88974,GRN-77147,7339.91,2023-07-12,2023-08-11,Paid,USD
INV-00716,VEND-138,"Harvey, Davis and Crane",BU-02,PO-82559,GRN-92913,43105.02,2023-01-15,2023-02-14,Paid,USD
INV-00717,VEND-051,Walker LLC,BU-03,PO-48086,GRN-99995,31396.3,2023-02-19,2023-03-21,Paid,USD
INV-00718,VEND-031,Carlson-Cruz,BU-02,PO-95208,GRN-33306,49076.11,2023-07-15,2023-08-14,Paid,USD
INV-00719,VEND-080,"Sanchez, Wheeler and Harvey",BU-05,PO-56168,GRN-83699,35662.46,2023-08-18,2023-09-17,Paid,USD
INV-00720,VEND-144,Hernandez Ltd,BU-02,PO-64719,GRN-98374,47162.35,2023-05-09,2023-06-08,Paid,USD
INV-00721,VEND-134,Mitchell-Jordan,BU-03,PO-65363,GRN-11673,14653.44,2023-12-04,2024-01-03,Paid,USD
INV-00722,VEND-004,"Guzman, Hoffman and Baldwin",BU-01,PO-16955,GRN-97851,19353.08,2023-02-08,2023-03-10,Paid,USD
INV-00723,VEND-066,Williams PLC,BU-01,PO-31094,GRN-47567,37634.16,2023-12-06,2024-01-05,Paid,USD
INV-00724,VEND-035,Rodriguez-Graham,BU-01,PO-48684,GRN-36738,42049.4,2023-11-25,2023-12-25,Paid,USD
INV-00725,VEND-006,Blake and Sons,BU-01,PO-69322,GRN-23432,18254.78,2023-06-20,2023-07-20,Paid,USD
INV-00726,VEND-141,Riggs PLC,BU-05,PO-94819,GRN-83566,43309.65,2023-02-08,2023-03-10,Paid,USD
INV-00727,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-47701,GRN-97096,39323.21,2023-07-24,2023-08-23,Paid,USD
INV-00728,VEND-095,Harris-Walters,BU-02,PO-99803,GRN-50980,19683.96,2023-12-20,2024-01-19,Overdue,USD
INV-00729,VEND-011,Dudley Group,BU-01,PO-42943,GRN-36619,1141.78,2023-06-27,2023-07-27,Paid,USD
INV-00730,VEND-111,"Shields, Cochran and Adams",BU-03,PO-93071,GRN-94886,41584.18,2023-01-06,2023-02-05,Paid,USD
INV-00731,VEND-148,Bryant Group,BU-04,PO-89087,GRN-35751,27557.45,2023-10-08,2023-11-07,Paid,USD
INV-00732,VEND-047,"Martin, Rose and Obrien",BU-03,PO-33255,GRN-99477,15061.8,2023-02-25,2023-03-27,Paid,USD
INV-00733,VEND-042,Rodriguez LLC,BU-03,PO-25643,GRN-59440,36886.43,2023-06-09,2023-07-09,Paid,USD
INV-00734,VEND-069,Hancock Inc,BU-01,PO-27048,GRN-31093,28051.63,2023-12-05,2024-01-04,Paid,USD
INV-00735,VEND-063,"West, Henderson and Ramirez",BU-01,PO-71122,GRN-30290,779.43,2023-09-12,2023-10-12,Paid,USD
INV-00736,VEND-080,"Sanchez, Wheeler and Harvey",BU-05,PO-91968,GRN-90689,30045.58,2023-03-01,2023-03-31,Pending,USD
INV-00737,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-85061,GRN-82110,24782.27,2023-01-30,2023-03-01,Paid,USD
INV-00738,VEND-079,"Hensley, Powell and David",BU-02,PO-34100,GRN-78236,26507.06,2023-07-02,2023-08-01,Paid,USD
INV-00739,VEND-127,Diaz Inc,BU-04,PO-81182,GRN-80390,8388.84,2023-10-31,2023-11-30,Paid,USD
INV-00740,VEND-087,Anderson-Bailey,BU-05,PO-37964,GRN-96944,11449.31,2023-04-13,2023-05-13,Paid,USD
INV-00741,VEND-090,"Turner, Riggs and Roman",BU-03,PO-91039,GRN-79533,15031.93,2023-05-12,2023-06-11,Paid,USD
INV-00742,VEND-141,Riggs PLC,BU-05,PO-95105,GRN-11153,41272.58,2023-08-31,2023-09-30,Paid,USD
INV-00743,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-94182,GRN-90439,22560.53,2023-09-27,2023-10-27,Overdue,USD
INV-00744,VEND-060,"Brown, Valdez and Lucas",BU-04,PO-99463,GRN-52065,47965.39,2023-06-04,2023-07-04,Paid,USD
INV-00745,VEND-027,"Hoffman, Baker and Richards",BU-05,PO-80809,GRN-47070,19600.86,2023-09-10,2023-10-10,Paid,USD
INV-00746,VEND-130,"Parker, Ortiz and Powell",BU-04,PO-59146,GRN-77411,41194.4,2023-02-01,2023-03-03,Pending,USD
INV-00747,VEND-112,"Rodriguez, Brennan and Garrison",BU-02,PO-48854,GRN-95397,24596.83,2023-11-27,2023-12-27,Paid,USD
INV-00748,VEND-129,Cortez LLC,BU-05,PO-22577,GRN-31940,4576.1,2023-05-08,2023-06-07,Overdue,USD
INV-00749,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-92173,GRN-18581,26893.69,2023-11-28,2023-12-28,Paid,USD
INV-00750,VEND-052,Chapman and Sons,BU-01,PO-65601,GRN-23621,43315.07,2023-09-19,2023-10-19,Paid,USD
INV-00751,VEND-109,Johnson-Doyle,BU-05,PO-19452,GRN-99921,32504.78,2023-11-30,2023-12-30,Paid,USD
INV-00752,VEND-115,Walker Ltd,BU-04,PO-14965,GRN-21471,35984.98,2023-07-27,2023-08-26,Paid,USD
INV-00753,VEND-043,Allen-Allen,BU-04,PO-83149,GRN-19232,39813.63,2023-05-28,2023-06-27,Paid,USD
INV-00754,VEND-056,"Washington, Ryan and Cummings",BU-04,PO-63429,GRN-60860,45593.84,2023-05-03,2023-06-02,Paid,USD
INV-00755,VEND-101,"Patterson, Smith and Jones",BU-03,PO-12213,GRN-61052,21934.74,2023-09-01,2023-10-01,Paid,USD
INV-00756,VEND-134,Mitchell-Jordan,BU-03,PO-91048,GRN-18288,792.0,2023-10-07,2023-11-06,Paid,USD
INV-00757,VEND-147,"Holmes, Williams and Wright",BU-02,PO-19514,GRN-56884,2753.08,2023-12-11,2024-01-10,Overdue,USD
INV-00758,VEND-025,Wilkerson-Day,BU-02,PO-99899,GRN-49498,14846.91,2023-10-22,2023-11-21,Paid,USD
INV-00759,VEND-070,Gray Group,BU-05,PO-67367,GRN-59992,38381.07,2023-07-09,2023-08-08,Paid,USD
INV-00760,VEND-005,"Gardner, Robinson and Lawrence",BU-04,PO-79922,GRN-38818,23962.39,2023-12-05,2024-01-04,Paid,USD
INV-00761,VEND-098,Williams-Cook,BU-02,PO-81529,GRN-48663,39940.14,2023-07-30,2023-08-29,Overdue,USD
INV-00762,VEND-034,"Dyer, Potter and Mack",BU-03,PO-94926,GRN-58906,15253.8,2023-01-14,2023-02-13,Overdue,USD
INV-00763,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-82754,GRN-28530,27899.45,2023-08-28,2023-09-27,Paid,USD
INV-00764,VEND-888,Global Logistics Shell,BU-02,PO-61653,GRN-80405,28849.57,2023-01-27,2023-02-26,Paid,USD
INV-00765,VEND-019,"Reid, Ferguson and Sanchez",BU-01,PO-55069,GRN-37752,15582.21,2023-04-02,2023-05-02,Paid,USD
INV-00766,VEND-129,Cortez LLC,BU-05,PO-34116,GRN-38939,7551.53,2023-09-03,2023-10-03,Paid,USD
INV-00767,VEND-062,Wright and Sons,BU-04,PO-33770,GRN-97946,10119.15,2023-09-23,2023-10-23,Paid,USD
INV-00768,VEND-011,Dudley Group,BU-01,PO-81939,GRN-70458,42643.69,2023-12-24,2024-01-23,Paid,USD
INV-00769,VEND-016,James Group,BU-03,PO-18829,GRN-42858,14887.31,2023-04-22,2023-05-22,Paid,USD
INV-00770,VEND-146,Robinson-Brock,BU-05,PO-53365,GRN-56810,24615.93,2023-03-30,2023-04-29,Paid,USD
INV-00771,VEND-058,Lee-Davis,BU-02,PO-91201,GRN-19149,5452.23,2023-10-18,2023-11-17,Overdue,USD
INV-00772,VEND-079,"Hensley, Powell and David",BU-02,PO-53036,GRN-90785,24550.13,2023-02-05,2023-03-07,Paid,USD
INV-00773,VEND-147,"Holmes, Williams and Wright",BU-02,PO-84299,GRN-57774,8043.55,2023-06-18,2023-07-18,Pending,USD
INV-00774,VEND-107,Dickson-Brady,BU-05,PO-51053,GRN-42266,8847.66,2023-02-08,2023-03-10,Paid,USD
INV-00775,VEND-109,Johnson-Doyle,BU-05,PO-57118,GRN-27603,14195.65,2023-10-23,2023-11-22,Paid,USD
INV-00776,VEND-082,Donovan-Harris,BU-05,PO-70666,GRN-68373,43955.35,2023-09-04,2023-10-04,Paid,USD
INV-00777,VEND-076,"Woods, Calhoun and Schmidt",BU-02,PO-24264,GRN-33038,24605.08,2023-10-01,2023-10-31,Paid,USD
INV-00778,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-28350,GRN-80597,42168.75,2023-12-05,2024-01-04,Paid,USD
INV-00779,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-12441,GRN-76476,36507.56,2023-02-09,2023-03-11,Paid,USD
INV-00780,VEND-146,Robinson-Brock,BU-05,PO-87337,GRN-37886,29155.59,2023-06-22,2023-07-22,Overdue,USD
INV-00781,VEND-139,Chambers and Sons,BU-01,PO-80736,GRN-71879,13400.51,2023-03-06,2023-04-05,Paid,USD
INV-00782,VEND-036,Smith-Bowen,BU-01,PO-39269,GRN-87280,18608.02,2023-09-27,2023-10-27,Paid,USD
INV-00783,VEND-072,Henderson-Bernard,BU-03,PO-75683,GRN-76900,7127.12,2023-04-27,2023-05-27,Paid,USD
INV-00784,VEND-091,"Smith, Montoya and Evans",BU-03,PO-96858,GRN-41310,25357.28,2023-12-17,2024-01-16,Pending,USD
INV-00785,VEND-040,Ryan PLC,BU-05,PO-28398,GRN-68487,37981.7,2023-01-12,2023-02-11,Paid,USD
INV-00786,VEND-142,Gibson Ltd,BU-04,PO-96430,GRN-29162,47461.24,2023-01-18,2023-02-17,Paid,USD
INV-00787,VEND-121,Johnson-Carlson,BU-01,PO-15297,GRN-38681,46989.18,2023-05-06,2023-06-05,Paid,USD
INV-00788,VEND-057,"Johnston, Sanchez and Kennedy",BU-01,PO-58422,GRN-40673,3611.63,2023-11-06,2023-12-06,Paid,USD
INV-00789,VEND-050,"Brooks, Lam and Hayes",BU-04,PO-57349,GRN-60868,26135.32,2023-01-22,2023-02-21,Paid,USD
INV-00790,VEND-114,Torres-Pope,BU-05,PO-15230,GRN-95003,44136.82,2023-04-24,2023-05-24,Paid,USD
INV-00791,VEND-131,Spencer-Lee,BU-04,PO-45847,GRN-44513,31861.57,2023-05-20,2023-06-19,Paid,USD
INV-00792,VEND-143,"Lee, Horton and Snyder",BU-01,PO-95678,GRN-59613,9105.57,2023-05-26,2023-06-25,Paid,USD
INV-00793,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-59326,GRN-39215,26074.81,2023-06-17,2023-07-17,Paid,USD
INV-00794,VEND-088,Suarez LLC,BU-05,PO-55224,GRN-73813,40953.22,2023-02-26,2023-03-28,Paid,USD
INV-00795,VEND-888,Global Logistics Shell,BU-02,PO-28214,GRN-67658,25340.93,2023-04-05,2023-05-05,Paid,USD
INV-00796,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-46806,GRN-37723,25969.79,2023-07-26,2023-08-25,Paid,USD
INV-00797,VEND-038,Harrell LLC,BU-01,PO-25509,GRN-96652,18430.04,2023-06-10,2023-07-10,Paid,USD
INV-00798,VEND-082,Donovan-Harris,BU-05,PO-73113,GRN-98503,36152.66,2023-08-08,2023-09-07,Paid,USD
INV-00799,VEND-051,Walker LLC,BU-03,PO-94837,GRN-63857,29744.15,2023-09-22,2023-10-22,Paid,USD
INV-00800,VEND-009,Abbott-Munoz,BU-03,PO-87640,GRN-31119,6830.31,2023-11-04,2023-12-04,Paid,USD
INV-00801,VEND-129,Cortez LLC,BU-05,PO-85008,GRN-29249,2439.95,2023-03-11,2023-04-10,Paid,USD
INV-00802,VEND-064,Baxter Inc,BU-03,PO-77717,GRN-63143,46161.12,2023-03-08,2023-04-07,Paid,USD
INV-00803,VEND-142,Gibson Ltd,BU-04,PO-96736,GRN-47152,32062.32,2023-03-09,2023-04-08,Overdue,USD
INV-00804,VEND-053,"Robinson, Jones and Welch",BU-01,PO-71789,GRN-73133,22735.57,2023-01-31,2023-03-02,Paid,USD
INV-00805,VEND-103,"Tran, Jordan and Williams",BU-01,PO-86368,GRN-33839,30241.52,2023-08-25,2023-09-24,Paid,USD
INV-00806,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-99861,GRN-54914,13593.77,2023-12-05,2024-01-04,Overdue,USD
INV-00807,VEND-149,"Schmidt, Hansen and Stewart",BU-03,PO-59572,GRN-60523,3907.72,2023-05-29,2023-06-28,Paid,USD
INV-00808,VEND-002,"Mcclain, Miller and Henderson",BU-01,PO-76107,GRN-99701,10516.25,2023-08-29,2023-09-28,Paid,USD
INV-00809,VEND-036,Smith-Bowen,BU-01,PO-33255,GRN-72373,30472.8,2023-09-23,2023-10-23,Overdue,USD
INV-00810,VEND-007,"Henderson, Ramirez and Lewis",BU-03,PO-79655,GRN-75972,43948.76,2023-04-04,2023-05-04,Paid,USD
INV-00811,VEND-021,"Watts, Robinson and Nguyen",BU-03,PO-27082,GRN-89098,24370.93,2023-07-13,2023-08-12,Paid,USD
INV-00812,VEND-999,Acme Shadow Corp,BU-01,PO-98940,GRN-95096,44899.96,2023-12-21,2024-01-20,Paid,USD
INV-00813,VEND-105,Nolan and Sons,BU-01,PO-15693,GRN-79444,18833.68,2023-08-15,2023-09-14,Paid,USD
INV-00814,VEND-121,Johnson-Carlson,BU-01,PO-59969,GRN-55943,39583.0,2023-02-25,2023-03-27,Paid,USD
INV-00815,VEND-145,Stafford Inc,BU-05,PO-27548,GRN-43360,5336.99,2023-04-01,2023-05-01,Paid,USD
INV-00816,VEND-057,"Johnston, Sanchez and Kennedy",BU-01,PO-20986,GRN-47128,45549.23,2023-06-29,2023-07-29,Paid,USD
INV-00817,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-34775,GRN-10716,20728.01,2023-09-05,2023-10-05,Paid,USD
INV-00818,VEND-888,Global Logistics Shell,BU-02,PO-25444,GRN-78126,29110.36,2023-04-09,2023-05-09,Paid,USD
INV-00819,VEND-050,"Brooks, Lam and Hayes",BU-04,PO-51405,GRN-63588,34544.45,2023-06-28,2023-07-28,Paid,USD
INV-00820,VEND-037,"Baker, Mason and White",BU-02,PO-86725,GRN-43244,21590.54,2023-04-10,2023-05-10,Paid,USD
INV-00821,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-57925,GRN-90200,21466.3,2023-09-16,2023-10-16,Paid,USD
INV-00822,VEND-099,Walsh LLC,BU-03,PO-64162,GRN-82365,37871.11,2023-01-04,2023-02-03,Paid,USD
INV-00823,VEND-121,Johnson-Carlson,BU-01,PO-83281,GRN-82733,9346.62,2023-12-16,2024-01-15,Paid,USD
INV-00824,VEND-076,"Woods, Calhoun and Schmidt",BU-02,PO-62183,GRN-28096,29093.73,2023-11-09,2023-12-09,Pending,USD
INV-00825,VEND-028,"Ross, Robinson and Bright",BU-04,PO-68536,GRN-31206,37516.8,2023-06-30,2023-07-30,Paid,USD
INV-00826,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-54359,GRN-82165,20327.76,2023-12-16,2024-01-15,Paid,USD
INV-00827,VEND-011,Dudley Group,BU-01,PO-93345,GRN-10693,8456.53,2023-04-22,2023-05-22,Pending,USD
INV-00828,VEND-035,Rodriguez-Graham,BU-01,PO-88675,GRN-67065,23847.6,2023-09-21,2023-10-21,Paid,USD
INV-00829,VEND-065,Morton-Chase,BU-05,PO-20490,GRN-89826,11477.63,2023-08-01,2023-08-31,Paid,USD
INV-00830,VEND-096,Wagner-King,BU-04,PO-62513,GRN-90473,46568.91,2023-03-03,2023-04-02,Paid,USD
INV-00831,VEND-071,House-Glover,BU-03,PO-88311,GRN-17531,35724.49,2023-01-29,2023-02-28,Overdue,USD
INV-00832,VEND-042,Rodriguez LLC,BU-03,PO-67536,GRN-11403,32194.42,2023-06-21,2023-07-21,Paid,USD
INV-00833,VEND-130,"Parker, Ortiz and Powell",BU-04,PO-14405,GRN-88579,14657.32,2023-05-15,2023-06-14,Paid,USD
INV-00834,VEND-057,"Johnston, Sanchez and Kennedy",BU-01,PO-98345,GRN-14726,30951.9,2023-08-17,2023-09-16,Paid,USD
INV-00835,VEND-999,Acme Shadow Corp,BU-01,PO-21382,GRN-46167,48794.47,2023-04-27,2023-05-27,Paid,USD
INV-00836,VEND-088,Suarez LLC,BU-05,PO-63143,GRN-86818,33648.27,2023-09-06,2023-10-06,Paid,USD
INV-00837,VEND-001,Doyle Ltd,BU-02,PO-18993,GRN-21818,36977.81,2023-06-14,2023-07-14,Paid,USD
INV-00838,VEND-141,Riggs PLC,BU-05,PO-55625,GRN-55544,45792.94,2023-09-26,2023-10-26,Overdue,USD
INV-00839,VEND-068,Russell Group,BU-02,PO-35496,GRN-69606,11701.63,2023-04-08,2023-05-08,Overdue,USD
INV-00840,VEND-145,Stafford Inc,BU-05,PO-32942,GRN-63363,730.25,2023-06-27,2023-07-27,Paid,USD
INV-00841,VEND-141,Riggs PLC,BU-05,PO-48568,GRN-54560,4083.11,2023-11-25,2023-12-25,Overdue,USD
INV-00842,VEND-129,Cortez LLC,BU-05,PO-80504,GRN-85352,47857.11,2023-04-28,2023-05-28,Paid,USD
INV-00843,VEND-111,"Shields, Cochran and Adams",BU-03,PO-83815,GRN-73390,48319.75,2023-03-19,2023-04-18,Paid,USD
INV-00844,VEND-084,"Evans, Stewart and Walton",BU-01,PO-70142,GRN-99337,48081.32,2023-05-30,2023-06-29,Paid,USD
INV-00845,VEND-148,Bryant Group,BU-04,PO-73172,GRN-25239,43170.15,2023-11-28,2023-12-28,Paid,USD
INV-00846,VEND-095,Harris-Walters,BU-02,PO-38885,GRN-98724,31866.26,2023-07-07,2023-08-06,Paid,USD
INV-00847,VEND-078,Jones Inc,BU-01,PO-56281,GRN-77699,20915.09,2023-02-11,2023-03-13,Paid,USD
INV-00848,VEND-065,Morton-Chase,BU-05,PO-22190,GRN-62288,12788.75,2023-04-03,2023-05-03,Paid,USD
INV-00849,VEND-085,Smith PLC,BU-02,PO-33394,GRN-72463,4263.43,2023-05-29,2023-06-28,Paid,USD
INV-00850,VEND-053,"Robinson, Jones and Welch",BU-01,PO-45268,GRN-33957,44768.65,2023-08-11,2023-09-10,Overdue,USD
INV-00851,VEND-046,Anderson Group,BU-01,PO-36170,GRN-40783,25200.47,2023-05-20,2023-06-19,Paid,USD
INV-00852,VEND-065,Morton-Chase,BU-05,PO-36577,GRN-42728,10735.54,2023-08-12,2023-09-11,Pending,USD
INV-00853,VEND-089,Moore-Bass,BU-03,PO-23983,GRN-25712,8221.78,2023-04-25,2023-05-25,Overdue,USD
INV-00854,VEND-124,Scott Ltd,BU-02,PO-80972,GRN-15539,30884.44,2023-09-29,2023-10-29,Pending,USD
INV-00855,VEND-093,Newton and Sons,BU-02,PO-74532,GRN-85303,31223.04,2023-04-25,2023-05-25,Pending,USD
INV-00856,VEND-123,"Joyce, Wilson and Lam",BU-02,PO-76995,GRN-46735,9552.16,2023-01-09,2023-02-08,Paid,USD
INV-00857,VEND-145,Stafford Inc,BU-05,PO-78909,GRN-65466,6848.17,2023-11-19,2023-12-19,Paid,USD
INV-00858,VEND-136,"Lewis, Kennedy and Santana",BU-02,PO-55519,GRN-61605,2111.85,2023-09-13,2023-10-13,Pending,USD
INV-00859,VEND-042,Rodriguez LLC,BU-03,PO-25776,GRN-77922,23131.2,2023-06-03,2023-07-03,Paid,USD
INV-00860,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-37623,GRN-59732,1085.09,2023-04-17,2023-05-17,Paid,USD
INV-00861,VEND-081,Sandoval-Cunningham,BU-02,PO-44039,GRN-34530,18399.32,2023-01-04,2023-02-03,Paid,USD
INV-00862,VEND-058,Lee-Davis,BU-02,PO-90358,GRN-54970,13835.71,2023-08-08,2023-09-07,Paid,USD
INV-00863,VEND-125,Smith-Frost,BU-04,PO-64931,GRN-58799,21485.17,2023-12-02,2024-01-01,Paid,USD
INV-00864,VEND-100,Figueroa PLC,BU-03,PO-33578,GRN-84895,14341.66,2023-09-24,2023-10-24,Paid,USD
INV-00865,VEND-145,Stafford Inc,BU-05,PO-23090,GRN-45382,34457.59,2023-10-30,2023-11-29,Pending,USD
INV-00866,VEND-140,Hernandez Inc,BU-03,PO-59923,GRN-35698,21894.83,2023-10-17,2023-11-16,Paid,USD
INV-00867,VEND-036,Smith-Bowen,BU-01,PO-11276,GRN-33148,23912.86,2023-01-20,2023-02-19,Paid,USD
INV-00868,VEND-032,"Ferrell, Rice and Maddox",BU-05,PO-92660,GRN-77765,49780.31,2023-12-20,2024-01-19,Paid,USD
INV-00869,VEND-078,Jones Inc,BU-01,PO-49326,GRN-42895,39373.98,2023-08-24,2023-09-23,Paid,USD
INV-00870,VEND-143,"Lee, Horton and Snyder",BU-01,PO-22972,GRN-31409,2861.61,2023-10-17,2023-11-16,Paid,USD
INV-00871,VEND-063,"West, Henderson and Ramirez",BU-01,PO-92557,GRN-22622,24088.7,2023-07-12,2023-08-11,Paid,USD
INV-00872,VEND-083,"Edwards, Baker and Anderson",BU-01,PO-57226,GRN-83446,13358.57,2023-11-20,2023-12-20,Paid,USD
INV-00873,VEND-063,"West, Henderson and Ramirez",BU-01,PO-63970,GRN-25890,17534.94,2023-12-18,2024-01-17,Paid,USD
INV-00874,VEND-048,Hickman Ltd,BU-04,PO-95179,GRN-95082,29054.26,2023-12-17,2024-01-16,Paid,USD
INV-00875,VEND-070,Gray Group,BU-05,PO-98236,GRN-76904,18077.9,2023-04-22,2023-05-22,Paid,USD
INV-00876,VEND-112,"Rodriguez, Brennan and Garrison",BU-02,PO-59947,GRN-90434,44536.81,2023-10-29,2023-11-28,Paid,USD
INV-00877,VEND-035,Rodriguez-Graham,BU-01,PO-93962,GRN-54222,43478.75,2023-11-07,2023-12-07,Paid,USD
INV-00878,VEND-144,Hernandez Ltd,BU-02,PO-19351,GRN-20369,20536.25,2023-03-31,2023-04-30,Paid,USD
INV-00879,VEND-056,"Washington, Ryan and Cummings",BU-04,PO-95591,GRN-48188,16017.36,2023-08-24,2023-09-23,Paid,USD
INV-00880,VEND-099,Walsh LLC,BU-03,PO-68313,GRN-57600,13926.78,2023-11-08,2023-12-08,Paid,USD
INV-00881,VEND-131,Spencer-Lee,BU-04,PO-64262,GRN-31930,48293.54,2023-05-17,2023-06-16,Paid,USD
INV-00882,VEND-003,Davis and Sons,BU-01,PO-40753,GRN-96772,6689.48,2023-03-27,2023-04-26,Paid,USD
INV-00883,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-62041,GRN-23501,10923.29,2023-09-05,2023-10-05,Paid,USD
INV-00884,VEND-119,"Rivera, Johnson and Wiley",BU-03,PO-13455,GRN-62037,27647.47,2023-03-15,2023-04-14,Paid,USD
INV-00885,VEND-019,"Reid, Ferguson and Sanchez",BU-01,PO-91015,GRN-30352,5644.46,2023-08-30,2023-09-29,Paid,USD
INV-00886,VEND-097,Davis Group,BU-02,PO-42426,GRN-47247,15813.85,2023-04-08,2023-05-08,Paid,USD
INV-00887,VEND-030,Burton Ltd,BU-03,PO-32361,GRN-13744,6998.22,2023-09-21,2023-10-21,Paid,USD
INV-00888,VEND-089,Moore-Bass,BU-03,PO-52624,GRN-72410,43088.26,2023-10-21,2023-11-20,Paid,USD
INV-00889,VEND-136,"Lewis, Kennedy and Santana",BU-02,PO-81898,GRN-68306,46775.45,2023-10-07,2023-11-06,Paid,USD
INV-00890,VEND-136,"Lewis, Kennedy and Santana",BU-02,PO-88326,GRN-69840,9263.31,2023-10-26,2023-11-25,Paid,USD
INV-00891,VEND-142,Gibson Ltd,BU-04,PO-93858,GRN-93824,22031.38,2023-09-14,2023-10-14,Paid,USD
INV-00892,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-39770,GRN-21738,24341.76,2023-09-22,2023-10-22,Paid,USD
INV-00893,VEND-091,"Smith, Montoya and Evans",BU-03,PO-30410,GRN-49789,20904.09,2023-11-22,2023-12-22,Paid,USD
INV-00894,VEND-131,Spencer-Lee,BU-04,PO-27865,GRN-55073,40861.3,2023-02-23,2023-03-25,Paid,USD
INV-00895,VEND-134,Mitchell-Jordan,BU-03,PO-74478,GRN-72530,911.7,2023-09-01,2023-10-01,Paid,USD
INV-00896,VEND-108,Hancock and Sons,BU-03,PO-88250,GRN-40305,39999.26,2023-02-07,2023-03-09,Paid,USD
INV-00897,VEND-138,"Harvey, Davis and Crane",BU-02,PO-63967,GRN-83472,18995.37,2023-12-17,2024-01-16,Paid,USD
INV-00898,VEND-061,Powell LLC,BU-03,PO-94671,GRN-61081,8581.84,2023-09-01,2023-10-01,Pending,USD
INV-00899,VEND-054,Jones Inc,BU-04,PO-65343,GRN-91962,13517.52,2023-09-09,2023-10-09,Paid,USD
INV-00900,VEND-067,Novak and Sons,BU-02,PO-79722,GRN-45235,14591.5,2023-01-16,2023-02-15,Paid,USD
INV-00901,VEND-015,Galloway-Wyatt,BU-03,PO-47957,GRN-24464,9529.16,2023-04-30,2023-05-30,Paid,USD
INV-00902,VEND-113,Gonzalez Group,BU-02,PO-91625,GRN-74486,13970.64,2023-11-03,2023-12-03,Paid,USD
INV-00903,VEND-002,"Mcclain, Miller and Henderson",BU-01,PO-80119,GRN-12900,8031.39,2023-06-21,2023-07-21,Paid,USD
INV-00904,VEND-024,"Walter, Edwards and Rios",BU-04,PO-26389,GRN-67464,14464.67,2023-01-13,2023-02-12,Paid,USD
INV-00905,VEND-057,"Johnston, Sanchez and Kennedy",BU-01,PO-11930,GRN-74694,4964.75,2023-08-14,2023-09-13,Paid,USD
INV-00906,VEND-105,Nolan and Sons,BU-01,PO-75325,GRN-58679,15923.05,2023-05-22,2023-06-21,Paid,USD
INV-00907,VEND-006,Blake and Sons,BU-01,PO-29148,GRN-17345,16847.31,2023-10-12,2023-11-11,Paid,USD
INV-00908,VEND-098,Williams-Cook,BU-02,PO-71623,GRN-33803,4033.54,2023-02-21,2023-03-23,Paid,USD
INV-00909,VEND-062,Wright and Sons,BU-04,PO-11653,GRN-25985,40953.91,2023-02-05,2023-03-07,Overdue,USD
INV-00910,VEND-061,Powell LLC,BU-03,PO-68059,GRN-42396,19547.5,2023-12-20,2024-01-19,Paid,USD
INV-00911,VEND-006,Blake and Sons,BU-01,PO-22315,GRN-78306,10359.4,2023-04-25,2023-05-25,Paid,USD
INV-00912,VEND-051,Walker LLC,BU-03,PO-99318,GRN-50908,23904.86,2023-05-07,2023-06-06,Overdue,USD
